string_id,combiner_device_id,combiner_name_long,module_equipment_id,modules_per_string,strings_per_combiner,racking_equipment_id,racking_device_id,racking_controls_gcr,dc_line_to_combiner_stc,dc_line_to_inverter_stc,pcs_module_device_id,pcs_device_id,pcs_name_short,pcs_equipment_id,transformer_device_id,transformer_equipment_id,block_device_id,circuit_device_id,met_name
0,403,1.01,2,6,84,2,-999,0.415,1.63,0.35,,121,1,0,121,0,27,,1
1,404,1.02,2,6,112,2,-999,0.415,1.63,0.39,,121,1,0,121,0,27,,1
2,405,1.03,2,6,112,2,-999,0.415,1.63,0.32,,121,1,0,121,0,27,,1
3,406,1.04,2,6,112,2,-999,0.415,1.63,0.25,,121,1,0,121,0,27,,1
4,407,1.05,2,6,112,2,-999,0.415,1.63,0.18,,121,1,0,121,0,27,,1
5,408,1.06,2,6,112,2,-999,0.415,1.63,0.12,,121,1,0,121,0,27,,1
6,409,1.07,2,6,112,2,-999,0.415,1.63,0.08,,121,1,0,121,0,27,,1
7,410,1.08,2,6,112,2,-999,0.415,1.63,0.11,,121,1,0,121,0,27,,1
8,411,1.09,2,6,112,2,-999,0.415,1.63,0.18,,121,1,0,121,0,27,,1
9,412,1.1,2,6,112,2,-999,0.415,1.63,0.25,,121,1,0,121,0,27,,1
10,413,1.11,2,6,112,2,-999,0.415,1.63,0.32,,121,1,0,121,0,27,,1
11,414,1.12,2,6,112,2,-999,0.415,1.63,0.39,,121,1,0,121,0,27,,1
12,415,1.13,2,6,84,2,-999,0.415,1.63,0.35,,121,1,0,121,0,27,,1
13,416,2.01,2,6,84,2,-999,0.415,1.63,0.32,,122,2,0,122,0,28,,1
14,417,2.02,2,6,112,2,-999,0.415,1.63,0.36,,122,2,0,122,0,28,,1
15,418,2.03,2,6,112,2,-999,0.415,1.63,0.29,,122,2,0,122,0,28,,1
16,419,2.04,2,6,112,2,-999,0.415,1.63,0.22,,122,2,0,122,0,28,,1
17,420,2.05,2,6,112,2,-999,0.415,1.63,0.15,,122,2,0,122,0,28,,1
18,421,2.06,2,6,112,2,-999,0.415,1.63,0.08,,122,2,0,122,0,28,,1
19,422,2.07,2,6,112,2,-999,0.415,1.63,0.08,,122,2,0,122,0,28,,1
20,423,2.08,2,6,112,2,-999,0.415,1.63,0.15,,122,2,0,122,0,28,,1
21,424,2.09,2,6,112,2,-999,0.415,1.63,0.22,,122,2,0,122,0,28,,1
22,425,2.1,2,6,112,2,-999,0.415,1.63,0.29,,122,2,0,122,0,28,,1
23,426,2.11,2,6,112,2,-999,0.415,1.63,0.36,,122,2,0,122,0,28,,1
24,427,2.12,2,6,84,2,-999,0.415,1.63,0.32,,122,2,0,122,0,28,,1
25,428,2.13,2,6,104,2,-999,0.415,1.46,0.49,,122,2,0,122,0,28,,1
26,429,3.01,2,6,112,2,-999,0.415,1.63,0.46,,123,3,0,123,0,29,,1
27,430,3.02,2,6,112,2,-999,0.415,1.63,0.39,,123,3,0,123,0,29,,1
28,431,3.03,2,6,112,2,-999,0.415,1.63,0.32,,123,3,0,123,0,29,,1
29,432,3.04,2,6,112,2,-999,0.415,1.63,0.46,,123,3,0,123,0,29,,1
30,433,3.05,2,6,112,2,-999,0.415,1.63,0.46,,123,3,0,123,0,29,,1
31,434,3.06,2,6,112,2,-999,0.415,1.63,0.11,,123,3,0,123,0,29,,1
32,435,3.07,2,6,112,2,-999,0.415,1.63,0.06,,123,3,0,123,0,29,,1
33,436,3.08,2,6,112,2,-999,0.415,1.63,0.11,,123,3,0,123,0,29,,1
34,437,3.09,2,6,112,2,-999,0.415,1.63,0.46,,123,3,0,123,0,29,,1
35,438,3.1,2,6,112,2,-999,0.415,1.63,0.46,,123,3,0,123,0,29,,1
36,439,3.11,2,6,112,2,-999,0.415,1.63,0.32,,123,3,0,123,0,29,,1
37,440,3.12,2,6,112,2,-999,0.415,1.63,0.39,,123,3,0,123,0,29,,1
38,441,3.13,2,6,112,2,-999,0.415,1.63,0.46,,123,3,0,123,0,29,,1
39,442,4.01,2,6,84,2,-999,0.415,1.63,0.17,,124,4,0,124,0,30,,1
40,443,4.02,2,6,112,2,-999,0.415,1.63,0.16,,124,4,0,124,0,30,,1
41,444,4.03,2,6,112,2,-999,0.415,1.63,0.09,,124,4,0,124,0,30,,1
42,445,4.04,2,6,112,2,-999,0.415,1.63,0.06,,124,4,0,124,0,30,,1
43,446,4.05,2,6,112,2,-999,0.415,1.63,0.13,,124,4,0,124,0,30,,1
44,447,4.06,2,6,112,2,-999,0.415,1.63,0.2,,124,4,0,124,0,30,,1
45,448,4.07,2,6,112,2,-999,0.415,1.63,0.41,,124,4,0,124,0,30,,1
46,449,4.08,2,6,112,2,-999,0.415,1.63,0.33,,124,4,0,124,0,30,,1
47,450,4.09,2,6,112,2,-999,0.415,1.63,0.4,,124,4,0,124,0,30,,1
48,451,4.1,2,6,90,2,-999,0.415,0.43,0.28,,124,4,0,124,0,30,,1
49,452,4.11,2,6,100,2,-999,0.415,0.43,0.16,,124,4,0,124,0,30,,1
50,453,4.12,2,6,100,2,-999,0.415,0.43,0.04,,124,4,0,124,0,30,,1
51,454,4.13,2,6,100,2,-999,0.415,0.43,0.18,,124,4,0,124,0,30,,1
52,455,4.14,2,6,96,2,-999,0.415,0.74,0.3,,124,4,0,124,0,30,,1
53,456,5.01,2,6,84,2,-999,0.415,1.63,0.26,,125,5,0,125,0,31,,1
54,457,5.02,2,6,112,2,-999,0.415,1.63,0.28,,125,5,0,125,0,31,,1
55,458,5.03,2,6,112,2,-999,0.415,1.63,0.21,,125,5,0,125,0,31,,1
56,459,5.04,2,6,112,2,-999,0.415,1.32,0.14,,125,5,0,125,0,31,,1
57,460,5.05,2,6,112,2,-999,0.415,0.85,0.07,,125,5,0,125,0,31,,1
58,461,5.06,2,6,88,2,-999,0.415,1.05,0.25,,125,5,0,125,0,31,,1
59,462,5.07,2,6,110,2,-999,0.415,1.05,0.25,,125,5,0,125,0,31,,1
60,463,5.08,2,6,110,2,-999,0.415,1.05,0.16,,125,5,0,125,0,31,,1
61,464,5.09,2,6,110,2,-999,0.415,1.05,0.08,,125,5,0,125,0,31,,1
62,465,5.1,2,6,110,2,-999,0.415,1.05,0.06,,125,5,0,125,0,31,,1
63,466,5.11,2,6,110,2,-999,0.415,1.05,0.14,,125,5,0,125,0,31,,1
64,467,5.12,2,6,110,2,-999,0.415,1.05,0.23,,125,5,0,125,0,31,,1
65,468,5.13,2,6,88,2,-999,0.415,1.05,0.24,,125,5,0,125,0,31,,1
66,469,5.14,2,6,94,2,-999,0.415,0.68,0.56,,125,5,0,125,0,31,,1
67,470,6.01,1,6,84,2,-999,0.415,1.63,0.2,,126,6,0,126,0,32,,2
68,471,6.02,1,6,112,2,-999,0.415,1.63,0.2,,126,6,0,126,0,32,,2
69,472,6.03,1,6,112,2,-999,0.415,1.63,0.13,,126,6,0,126,0,32,,2
70,473,6.04,1,6,112,2,-999,0.415,1.63,0.08,,126,6,0,126,0,32,,2
71,474,6.05,1,6,112,2,-999,0.415,1.63,0.11,,126,6,0,126,0,32,,2
72,475,6.06,1,6,112,2,-999,0.415,1.63,0.18,,126,6,0,126,0,32,,2
73,476,6.07,1,6,112,2,-999,0.415,1.63,0.25,,126,6,0,126,0,32,,2
74,477,6.08,1,6,84,2,-999,0.415,1.63,0.16,,126,6,0,126,0,32,,2
75,478,6.09,1,6,112,2,-999,0.415,1.63,0.15,,126,6,0,126,0,32,,2
76,479,6.1,1,6,112,2,-999,0.415,1.63,0.08,,126,6,0,126,0,32,,2
77,480,6.11,1,6,112,2,-999,0.415,1.63,0.04,,126,6,0,126,0,32,,2
78,481,6.12,1,6,112,2,-999,0.415,1.63,0.09,,126,6,0,126,0,32,,2
79,482,6.13,1,6,112,2,-999,0.415,1.63,0.16,,126,6,0,126,0,32,,2
80,483,6.14,1,6,84,2,-999,0.415,1.63,0.17,,126,6,0,126,0,32,,2
81,484,7.01,1,6,106,2,-999,0.415,1.43,0.27,,127,7,0,127,0,33,,2
82,485,7.02,1,6,104,2,-999,0.415,1.36,0.2,,127,7,0,127,0,33,,2
83,486,7.03,1,6,98,2,-999,0.415,1.19,0.13,,127,7,0,127,0,33,,2
84,487,7.04,1,6,96,2,-999,0.415,1.14,0.07,,127,7,0,127,0,33,,2
85,488,7.05,1,6,108,2,-999,0.415,0.89,0.12,,127,7,0,127,0,33,,2
86,489,7.06,1,6,98,2,-999,0.415,0.85,0.22,,127,7,0,127,0,33,,2
87,490,7.07,1,6,112,2,-999,0.415,1.63,0.25,,127,7,0,127,0,33,,2
88,491,7.08,1,6,112,2,-999,0.415,1.63,0.18,,127,7,0,127,0,33,,2
89,492,7.09,1,6,112,2,-999,0.415,1.63,0.11,,127,7,0,127,0,33,,2
90,493,7.1,1,6,112,2,-999,0.415,1.63,0.04,,127,7,0,127,0,33,,2
91,494,7.11,1,6,112,2,-999,0.415,1.63,0.06,,127,7,0,127,0,33,,2
92,495,7.12,1,6,112,2,-999,0.415,1.63,0.13,,127,7,0,127,0,33,,2
93,496,7.13,1,6,112,2,-999,0.415,1.63,0.2,,127,7,0,127,0,33,,2
94,497,7.14,1,6,84,2,-999,0.415,1.63,0.2,,127,7,0,127,0,33,,2
95,498,8.01,1,6,98,2,-999,0.415,0.85,0.3,,128,8,0,128,0,34,,2
96,499,8.02,1,6,98,2,-999,0.415,0.85,0.2,,128,8,0,128,0,34,,2
97,500,8.03,1,6,92,2,-999,0.415,0.75,0.09,,128,8,0,128,0,34,,2
98,501,8.04,1,6,98,2,-999,0.415,0.51,0.13,,128,8,0,128,0,34,,2
99,502,8.05,1,6,112,2,-999,0.415,1.63,0.31,,128,8,0,128,0,34,,2
100,503,8.06,1,6,112,2,-999,0.415,1.63,0.24,,128,8,0,128,0,34,,2
101,504,8.07,1,6,112,2,-999,0.415,1.63,0.17,,128,8,0,128,0,34,,2
102,505,8.08,1,6,112,2,-999,0.415,1.63,0.1,,128,8,0,128,0,34,,2
103,506,8.09,1,6,112,2,-999,0.415,1.63,0.05,,128,8,0,128,0,34,,2
104,507,8.1,1,6,112,2,-999,0.415,1.63,0.07,,128,8,0,128,0,34,,2
105,508,8.11,1,6,112,2,-999,0.415,1.63,0.14,,128,8,0,128,0,34,,2
106,509,8.12,1,6,112,2,-999,0.415,1.63,0.21,,128,8,0,128,0,34,,2
107,510,8.13,1,6,112,2,-999,0.415,1.63,0.28,,128,8,0,128,0,34,,2
108,511,8.14,1,6,84,2,-999,0.415,1.63,0.26,,128,8,0,128,0,34,,2
109,512,9.01,1,6,98,2,-999,0.415,1.63,0.78,,129,9,0,129,0,35,,1
110,513,9.02,1,6,98,2,-999,0.415,1.63,0.73,,129,9,0,129,0,35,,1
111,514,9.03,1,6,98,2,-999,0.415,1.63,0.69,,129,9,0,129,0,35,,1
112,515,9.04,1,6,98,2,-999,0.415,1.63,0.63,,129,9,0,129,0,35,,1
113,516,9.05,1,6,112,2,-999,0.415,1.63,0.65,,129,9,0,129,0,35,,1
114,517,9.06,1,6,112,2,-999,0.415,1.63,0.58,,129,9,0,129,0,35,,1
115,518,9.07,1,6,112,2,-999,0.415,1.63,0.51,,129,9,0,129,0,35,,1
116,519,9.08,1,6,112,2,-999,0.415,0.85,0.05,,129,9,0,129,0,35,,1
117,520,9.09,1,6,112,2,-999,0.415,0.85,0.18,,129,9,0,129,0,35,,1
118,521,9.1,1,6,112,2,-999,0.415,0.85,0.32,,129,9,0,129,0,35,,1
119,522,9.11,1,6,112,2,-999,0.415,0.85,0.46,,129,9,0,129,0,35,,1
120,523,9.12,1,6,112,2,-999,0.415,0.85,0.6,,129,9,0,129,0,35,,1
121,524,9.13,1,6,92,2,-999,0.415,0.75,0.61,,129,9,0,129,0,35,,1
122,525,9.14,1,6,96,2,-999,0.415,0.47,0.85,,129,9,0,129,0,35,,1
123,526,10.01,1,6,116,2,-999,0.415,1.36,0.26,,130,10,0,130,0,36,,2
124,527,10.02,1,6,118,2,-999,0.415,1.36,0.19,,130,10,0,130,0,36,,2
125,528,10.03,1,6,118,2,-999,0.415,1.36,0.1,,130,10,0,130,0,36,,2
126,529,10.04,1,6,116,2,-999,0.415,1.36,0.08,,130,10,0,130,0,36,,2
127,530,10.05,1,6,118,2,-999,0.415,1.36,0.17,,130,10,0,130,0,36,,2
128,531,10.06,1,6,116,2,-999,0.415,1.36,0.24,,130,10,0,130,0,36,,2
129,532,10.07,1,6,98,2,-999,0.415,1.43,0.2,,130,10,0,130,0,36,,2
130,533,10.08,1,6,112,2,-999,0.415,1.63,0.16,,130,10,0,130,0,36,,2
131,534,10.09,1,6,112,2,-999,0.415,1.63,0.09,,130,10,0,130,0,36,,2
132,535,10.1,1,6,112,2,-999,0.415,1.63,0.05,,130,10,0,130,0,36,,2
133,536,10.11,1,6,112,2,-999,0.415,1.63,0.08,,130,10,0,130,0,36,,2
134,537,10.12,1,6,112,2,-999,0.415,1.63,0.15,,130,10,0,130,0,36,,2
135,538,10.13,1,6,112,2,-999,0.415,1.63,0.22,,130,10,0,130,0,36,,2
136,539,11.01,1,6,104,2,-999,0.415,1.36,0.23,,131,11,0,131,0,37,,2
137,540,11.02,1,6,104,2,-999,0.415,1.36,0.17,,131,11,0,131,0,37,,2
138,541,11.03,1,6,104,2,-999,0.415,1.36,0.1,,131,11,0,131,0,37,,2
139,542,11.04,1,6,104,2,-999,0.415,1.36,0.05,,131,11,0,131,0,37,,2
140,543,11.05,1,6,104,2,-999,0.415,1.36,0.1,,131,11,0,131,0,37,,2
141,544,11.06,1,6,104,2,-999,0.415,1.36,0.17,,131,11,0,131,0,37,,2
142,545,11.07,1,6,104,2,-999,0.415,1.36,0.23,,131,11,0,131,0,37,,2
143,546,11.08,1,6,112,2,-999,0.415,1.63,0.21,,131,11,0,131,0,37,,2
144,547,11.09,1,6,112,2,-999,0.415,1.63,0.14,,131,11,0,131,0,37,,2
145,548,11.1,1,6,112,2,-999,0.415,1.63,0.07,,131,11,0,131,0,37,,2
146,549,11.11,1,6,112,2,-999,0.415,1.63,0.05,,131,11,0,131,0,37,,2
147,550,11.12,1,6,112,2,-999,0.415,1.63,0.1,,131,11,0,131,0,37,,2
148,551,11.13,1,6,112,2,-999,0.415,1.63,0.17,,131,11,0,131,0,37,,2
149,552,11.14,1,6,84,2,-999,0.415,1.63,0.18,,131,11,0,131,0,37,,2
150,553,12.01,1,6,104,2,-999,0.415,1.36,0.21,,132,12,0,132,0,38,,2
151,554,12.02,1,6,104,2,-999,0.415,1.36,0.15,,132,12,0,132,0,38,,2
152,555,12.03,1,6,104,2,-999,0.415,1.36,0.09,,132,12,0,132,0,38,,2
153,556,12.04,1,6,104,2,-999,0.415,1.36,0.05,,132,12,0,132,0,38,,2
154,557,12.05,1,6,104,2,-999,0.415,1.36,0.12,,132,12,0,132,0,38,,2
155,558,12.06,1,6,104,2,-999,0.415,1.36,0.18,,132,12,0,132,0,38,,2
156,559,12.07,1,6,104,2,-999,0.415,1.36,0.25,,132,12,0,132,0,38,,2
157,560,12.08,1,6,112,2,-999,0.415,1.63,0.21,,132,12,0,132,0,38,,2
158,561,12.09,1,6,112,2,-999,0.415,1.63,0.14,,132,12,0,132,0,38,,2
159,562,12.1,1,6,112,2,-999,0.415,1.63,0.07,,132,12,0,132,0,38,,2
160,563,12.11,1,6,112,2,-999,0.415,1.63,0.05,,132,12,0,132,0,38,,2
161,564,12.12,1,6,112,2,-999,0.415,1.63,0.1,,132,12,0,132,0,38,,2
162,565,12.13,1,6,112,2,-999,0.415,1.63,0.17,,132,12,0,132,0,38,,2
163,566,12.14,1,6,84,2,-999,0.415,1.63,0.18,,132,12,0,132,0,38,,2
164,567,13.01,1,6,116,2,-999,0.415,1.36,0.24,,133,13,0,133,0,39,,2
165,568,13.02,1,6,118,2,-999,0.415,1.36,0.17,,133,13,0,133,0,39,,2
166,569,13.03,1,6,118,2,-999,0.415,1.36,0.08,,133,13,0,133,0,39,,2
167,570,13.04,1,6,116,2,-999,0.415,1.36,0.09,,133,13,0,133,0,39,,2
168,571,13.05,1,6,118,2,-999,0.415,1.36,0.19,,133,13,0,133,0,39,,2
169,572,13.06,1,6,116,2,-999,0.415,1.36,0.26,,133,13,0,133,0,39,,2
170,573,13.07,1,6,112,2,-999,0.415,1.63,0.22,,133,13,0,133,0,39,,2
171,574,13.08,1,6,112,2,-999,0.415,1.63,0.16,,133,13,0,133,0,39,,2
172,575,13.09,1,6,112,2,-999,0.415,1.63,0.09,,133,13,0,133,0,39,,2
173,576,13.1,1,6,112,2,-999,0.415,1.63,0.05,,133,13,0,133,0,39,,2
174,577,13.11,1,6,112,2,-999,0.415,1.63,0.08,,133,13,0,133,0,39,,2
175,578,13.12,1,6,112,2,-999,0.415,1.63,0.15,,133,13,0,133,0,39,,2
176,579,13.13,1,6,84,2,-999,0.415,1.63,0.17,,133,13,0,133,0,39,,2
177,580,14.01,1,6,64,2,-999,0.415,1.36,0.16,,134,14,0,134,0,40,,2
178,581,14.02,1,6,66,2,-999,0.415,1.36,0.14,,134,14,0,134,0,40,,2
179,582,14.03,1,6,116,2,-999,0.415,1.36,0.12,,134,14,0,134,0,40,,2
180,583,14.04,1,6,118,2,-999,0.415,1.36,0.07,,134,14,0,134,0,40,,2
181,584,14.05,1,6,104,2,-999,0.415,1.36,0.11,,134,14,0,134,0,40,,2
182,585,14.06,1,6,104,2,-999,0.415,1.36,0.17,,134,14,0,134,0,40,,2
183,586,14.07,1,6,104,2,-999,0.415,1.36,0.24,,134,14,0,134,0,40,,2
184,587,14.08,1,6,84,2,-999,0.415,1.63,0.2,,134,14,0,134,0,40,,2
185,588,14.09,1,6,84,2,-999,0.415,1.63,0.16,,134,14,0,134,0,40,,2
186,589,14.1,1,6,112,2,-999,0.415,1.63,0.1,,134,14,0,134,0,40,,2
187,590,14.11,1,6,112,2,-999,0.415,1.63,0.04,,134,14,0,134,0,40,,2
188,591,14.12,1,6,98,2,-999,0.415,1.63,0.07,,134,14,0,134,0,40,,2
189,592,14.13,1,6,98,2,-999,0.415,1.63,0.11,,134,14,0,134,0,40,,2
190,593,14.14,1,6,98,2,-999,0.415,1.63,0.17,,134,14,0,134,0,40,,2
191,594,14.15,1,6,98,2,-999,0.415,1.63,0.22,,134,14,0,134,0,40,,2
192,595,15.01,1,6,116,2,-999,0.415,1.36,0.26,,135,15,0,135,0,41,,3
193,596,15.02,1,6,118,2,-999,0.415,1.36,0.19,,135,15,0,135,0,41,,3
194,597,15.03,1,6,118,2,-999,0.415,1.36,0.1,,135,15,0,135,0,41,,3
195,598,15.04,1,6,116,2,-999,0.415,1.36,0.08,,135,15,0,135,0,41,,3
196,599,15.05,1,6,118,2,-999,0.415,1.36,0.17,,135,15,0,135,0,41,,3
197,600,15.06,1,6,116,2,-999,0.415,1.63,0.24,,135,15,0,135,0,41,,3
198,601,15.07,1,6,112,2,-999,0.415,1.63,0.21,,135,15,0,135,0,41,,3
199,602,15.08,1,6,112,2,-999,0.415,1.63,0.14,,135,15,0,135,0,41,,3
200,603,15.09,1,6,112,2,-999,0.415,1.63,0.07,,135,15,0,135,0,41,,3
201,604,15.1,1,6,112,2,-999,0.415,1.63,0.05,,135,15,0,135,0,41,,3
202,605,15.11,1,6,112,2,-999,0.415,1.63,0.1,,135,15,0,135,0,41,,3
203,606,15.12,1,6,112,2,-999,0.415,1.63,0.17,,135,15,0,135,0,41,,3
204,607,15.13,1,6,84,2,-999,0.415,1.63,0.18,,135,15,0,135,0,41,,3
205,608,16.01,1,6,116,2,-999,0.415,1.36,0.26,,136,16,0,136,0,42,,3
206,609,16.02,1,6,118,2,-999,0.415,1.36,0.19,,136,16,0,136,0,42,,3
207,610,16.03,1,6,118,2,-999,0.415,1.36,0.1,,136,16,0,136,0,42,,3
208,611,16.04,1,6,116,2,-999,0.415,1.36,0.08,,136,16,0,136,0,42,,3
209,612,16.05,1,6,118,2,-999,0.415,1.36,0.17,,136,16,0,136,0,42,,3
210,613,16.06,1,6,116,2,-999,0.415,1.36,0.24,,136,16,0,136,0,42,,3
211,614,16.07,1,6,112,2,-999,0.415,1.63,0.21,,136,16,0,136,0,42,,3
212,615,16.08,1,6,112,2,-999,0.415,1.63,0.14,,136,16,0,136,0,42,,3
213,616,16.09,1,6,112,2,-999,0.415,1.63,0.07,,136,16,0,136,0,42,,3
214,617,16.1,1,6,112,2,-999,0.415,1.63,0.05,,136,16,0,136,0,42,,3
215,618,16.11,1,6,112,2,-999,0.415,1.63,0.1,,136,16,0,136,0,42,,3
216,619,16.12,1,6,112,2,-999,0.415,1.63,0.17,,136,16,0,136,0,42,,3
217,620,16.13,1,6,84,2,-999,0.415,1.63,0.18,,136,16,0,136,0,42,,3
218,621,17.01,1,6,104,2,-999,0.415,1.36,0.26,,137,17,0,137,0,43,,3
219,622,17.02,1,6,104,2,-999,0.415,1.36,0.19,,137,17,0,137,0,43,,3
220,623,17.03,1,6,100,2,-999,0.415,1.25,0.12,,137,17,0,137,0,43,,3
221,624,17.04,1,6,96,2,-999,0.415,1.14,0.06,,137,17,0,137,0,43,,3
222,625,17.05,1,6,112,2,-999,0.415,0.85,0.12,,137,17,0,137,0,43,,3
223,626,17.06,1,6,98,2,-999,0.415,0.85,0.22,,137,17,0,137,0,43,,3
224,627,17.07,1,6,84,2,-999,0.415,1.63,0.19,,137,17,0,137,0,43,,3
225,628,17.08,1,6,112,2,-999,0.415,1.63,0.18,,137,17,0,137,0,43,,3
226,629,17.09,1,6,112,2,-999,0.415,1.63,0.11,,137,17,0,137,0,43,,3
227,630,17.1,1,6,112,2,-999,0.415,1.63,0.04,,137,17,0,137,0,43,,3
228,631,17.11,1,6,112,2,-999,0.415,1.63,0.06,,137,17,0,137,0,43,,3
229,632,17.12,1,6,112,2,-999,0.415,1.63,0.13,,137,17,0,137,0,43,,3
230,633,17.13,1,6,112,2,-999,0.415,1.63,0.2,,137,17,0,137,0,43,,3
231,634,17.14,1,6,84,2,-999,0.415,1.63,0.2,,137,17,0,137,0,43,,3
232,635,18.01,2,6,98,2,-999,0.415,0.85,0.26,,138,18,0,138,0,44,,3
233,636,18.02,2,6,112,2,-999,0.415,0.85,0.16,,138,18,0,138,0,44,,3
234,637,18.03,2,6,110,2,-999,0.415,0.82,0.06,,138,18,0,138,0,44,,3
235,638,18.04,2,6,108,2,-999,0.415,0.51,0.21,,138,18,0,138,0,44,,3
236,639,18.05,2,6,112,2,-999,0.415,1.63,0.29,,138,18,0,138,0,44,,3
237,640,18.06,2,6,112,2,-999,0.415,1.63,0.23,,138,18,0,138,0,44,,3
238,641,18.07,2,6,112,2,-999,0.415,1.63,0.16,,138,18,0,138,0,44,,3
239,642,18.08,2,6,112,2,-999,0.415,1.63,0.09,,138,18,0,138,0,44,,3
240,643,18.09,2,6,112,2,-999,0.415,1.63,0.05,,138,18,0,138,0,44,,3
241,644,18.1,2,6,112,2,-999,0.415,1.63,0.08,,138,18,0,138,0,44,,3
242,645,18.11,2,6,112,2,-999,0.415,1.63,0.15,,138,18,0,138,0,44,,3
243,646,18.12,2,6,112,2,-999,0.415,1.63,0.22,,138,18,0,138,0,44,,3
244,647,18.13,2,6,112,2,-999,0.415,1.63,0.29,,138,18,0,138,0,44,,3
245,648,19.01,2,6,84,2,-999,0.415,0.8,0.4,,139,19,0,139,0,45,,2
246,649,19.02,2,6,90,2,-999,0.415,0.96,0.36,,139,19,0,139,0,45,,2
247,650,19.03,2,6,96,2,-999,0.415,1.14,0.31,,139,19,0,139,0,45,,2
248,651,19.04,2,6,96,2,-999,0.415,1.14,0.25,,139,19,0,139,0,45,,2
249,652,19.05,2,6,96,2,-999,0.415,1.14,0.19,,139,19,0,139,0,45,,2
250,653,19.06,2,6,96,2,-999,0.415,1.14,0.13,,139,19,0,139,0,45,,2
251,654,19.07,2,6,92,2,-999,0.415,1.06,0.06,,139,19,0,139,0,45,,2
252,655,19.08,2,6,100,2,-999,0.415,0.82,0.49,,139,19,0,139,0,45,,2
253,656,19.09,2,6,100,2,-999,0.415,0.82,0.49,,139,19,0,139,0,45,,2
254,657,19.1,2,6,100,2,-999,0.415,0.82,0.19,,139,19,0,139,0,45,,2
255,658,19.11,2,6,100,2,-999,0.415,0.82,0.49,,139,19,0,139,0,45,,2
256,659,19.12,2,6,100,2,-999,0.415,0.82,0.49,,139,19,0,139,0,45,,2
257,660,19.13,2,6,100,2,-999,0.415,0.82,0.49,,139,19,0,139,0,45,,2
